C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_52_316.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_52_316.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_52_316.jpg,0,1,0,8.317114
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_52_388.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_52_388.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_52_388.jpg,0,1,0,9.217075
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_52_461.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_52_461.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_52_461.jpg,0,1,0,9.8875
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_52_531.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_52_531.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_52_531.jpg,0,1,0,10.77512
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_52_600.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_52_600.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_52_600.jpg,0,1,0,11.5355
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_52_672.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_52_672.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_52_672.jpg,0,0.8785572,0,12.35063
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_52_745.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_52_745.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_52_745.jpg,0,0.7068712,0,12.6537
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_52_822.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_52_822.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_52_822.jpg,0,0.4621918,0,13.04405
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_52_892.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_52_892.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_52_892.jpg,0,0.4942648,0,13.35875
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_52_958.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_52_958.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_52_958.jpg,0,0.6695774,0,13.99448
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_029.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_029.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_029.jpg,0,0.9077224,0,14.49093
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_103.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_103.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_103.jpg,0,1,0,15.19699
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_173.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_173.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_173.jpg,0,1,0,16.06287
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_248.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_248.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_248.jpg,0,1,0,16.91816
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_321.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_321.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_321.jpg,0,1,0,17.38543
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_389.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_389.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_389.jpg,0,1,0,18.21768
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_456.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_456.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_456.jpg,0,1,0,18.98903
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_528.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_528.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_528.jpg,0,1,0,19.79443
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_602.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_602.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_602.jpg,0,0.8546532,0,20.25245
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_677.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_677.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_677.jpg,0,0.6295498,0,20.80674
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_745.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_745.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_745.jpg,0,0.4409425,0,21.18795
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_813.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_813.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_813.jpg,0,0.1945549,0,21.3503
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_886.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_886.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_886.jpg,0,0.02376983,0,21.08315
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_53_954.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_53_954.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_53_954.jpg,0,0,0,20.88031
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_028.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_028.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_028.jpg,0,0,0,20.70625
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_096.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_096.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_096.jpg,0,0,0,20.8871
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_167.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_167.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_167.jpg,0,0.04463004,0,20.45156
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_240.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_240.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_240.jpg,0,0.2893201,0,20.4629
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_313.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_313.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_313.jpg,0,0.5311133,0,20.72411
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_380.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_380.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_380.jpg,0,0.7068221,0,21.24911
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_453.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_453.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_453.jpg,0,0.7380798,0,21.81113
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_524.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_524.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_524.jpg,0,0.5647151,0,22.07295
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_599.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_599.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_599.jpg,0,0.3265807,0,22.33354
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_670.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_670.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_670.jpg,0,0.08728427,0,22.35238
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_737.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_737.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_737.jpg,0,0,0,22.29052
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_808.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_808.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_808.jpg,0,0,0,22.11982
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_878.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_878.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_878.jpg,0,0,0,21.8906
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_54_951.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_54_951.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_54_951.jpg,0,0,0,21.6685
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_025.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_025.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_025.jpg,0,0,0,21.75431
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_096.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_096.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_096.jpg,0,0,0,21.58919
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_165.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_165.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_165.jpg,0,0,0,21.17247
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_236.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_236.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_236.jpg,0,0,0,20.99675
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_306.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_306.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_306.jpg,0,0,0,21.16649
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_374.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_374.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_374.jpg,0,0,0,20.99946
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_445.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_445.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_445.jpg,0.1,0,0,20.5613
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_515.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_515.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_515.jpg,0.2818233,0,0,20.34984
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_583.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_583.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_583.jpg,0.09697776,0,0,20.5402
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_657.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_657.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_657.jpg,0,0,0,20.37517
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_724.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_724.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_724.jpg,0,0,0,19.91637
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_794.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_794.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_794.jpg,0,0,0,19.74782
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_862.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_862.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_862.jpg,0,0,0,19.98013
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_929.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_929.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_929.jpg,0,0,0,19.82653
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_55_996.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_55_996.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_55_996.jpg,0,0,0,19.3276
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_065.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_065.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_065.jpg,0,0,0,19.60215
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_136.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_136.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_136.jpg,0.15,0,0,19.44746
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_206.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_206.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_206.jpg,0.3,0,0,18.87429
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_276.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_276.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_276.jpg,0.5000001,0,0,18.45139
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_343.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_343.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_343.jpg,0.6079192,0,0,18.42545
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_412.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_412.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_412.jpg,0.3620751,0,0,18.03021
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_484.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_484.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_484.jpg,0.1915337,0,0,17.69654
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_554.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_554.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_554.jpg,0,0,0,16.53012
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_625.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_625.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_625.jpg,0,0,0,16.62003
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_700.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_700.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_700.jpg,0,0,0,15.75039
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_770.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_770.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_770.jpg,0,0.1658613,0,15.28849
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_837.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_837.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_837.jpg,0,0.3460174,0,14.62541
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_907.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_907.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_907.jpg,0,0.5288763,0,14.30134
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_56_976.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_56_976.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_56_976.jpg,0,0.7639664,0,14.1285
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_049.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_049.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_049.jpg,0.1,0.999959,0,14.08239
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_121.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_121.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_121.jpg,0.25,0.9389078,0,14.24872
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_201.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_201.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_201.jpg,0.45,0.6617699,0,14.19229
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_274.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_274.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_274.jpg,0.6500001,0.4435529,0,14.0293
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_347.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_347.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_347.jpg,0.8000001,0.2784788,0,14.1368
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_426.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_426.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_426.jpg,1,0,0,13.71929
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_498.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_498.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_498.jpg,1,0,0,12.8397
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_575.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_575.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_575.jpg,0.8693656,0.1960024,0,12.32839
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_642.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_642.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_642.jpg,0.6971134,0.08664022,0,12.45559
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_716.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_716.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_716.jpg,0.4440537,0,0,11.9751
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_793.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_793.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_793.jpg,0.2169248,0.1656203,0,11.35065
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_861.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_861.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_861.jpg,0.04133778,0.3412074,0,11.0481
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_57_933.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_57_933.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_57_933.jpg,0,0.5889711,0,10.96138
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_58_001.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_58_001.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_58_001.jpg,0,0.7644322,0,11.04869
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_58_069.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_58_069.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_58_069.jpg,0,0.9958851,0,11.49244
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_58_143.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_58_143.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_58_143.jpg,0,1,0,11.51865
C:\Users\avhadsa\Desktop\IMG\center_2017_03_16_22_54_58_219.jpg,C:\Users\avhadsa\Desktop\IMG\left_2017_03_16_22_54_58_219.jpg,C:\Users\avhadsa\Desktop\IMG\right_2017_03_16_22_54_58_219.jpg,0,1,0,12.03174
